sid,name,addr
1682,7-ELEVEN(合興)(181657),彰化縣埤頭鄉斗苑西路406號
1683,7-ELEVEN(欣二林)(180171),彰化縣二林鎮大成路一段236號
1684,7-ELEVEN(祿靖)(971535),彰化縣永靖鄉中山路二段435號437號
1685,7-ELEVEN(田尾)(175098),彰化縣田尾鄉光復路二段752號
1686,7-ELEVEN(新溪州)(211228),彰化縣溪州鄉中山路三段436號
1687,7-ELEVEN(嘉佃)(231646),彰化縣和美鎮彰和路三段202號
1689,7-ELEVEN(彰寶)(142674),彰化縣彰化市介壽北路82號
1690,7-ELEVEN(博愛)(992783),彰化縣彰化市光南里南校街132及130之1號1樓
1691,7-ELEVEN(彰馬)(120490),彰化縣彰化市彰馬路246號之5
1692,7-ELEVEN(和輝)(127413),彰化縣和美鎮鎮平里彰草路二段臨448號
1693,7-ELEVEN(彰強)(138468),彰化縣彰化市五權里自強南路80-11號1樓
1694,7-ELEVEN(諺東)(208451),彰化縣和美鎮彰美路二段臨236號
1696,7-ELEVEN(花壇)(241300),彰化縣花壇鄉中山路2段1、3、5號1樓
1698,7-ELEVEN(本鈿)(192680),彰化縣花壇鄉文德村彰員路二段臨1138號
1699,7-ELEVEN(崙北)(177050),彰化縣彰化市中央路232號234號
1700,7-ELEVEN(宇勝)(993823),彰化縣彰化市崙平里崙平北路22號
1701,7-ELEVEN(彰北)(194066),彰化縣彰化市建國東路258號
1702,7-ELEVEN(附育)(237873),彰化縣彰化市中山路三段229號1樓
1703,7-ELEVEN(糖廉)(981923),彰化縣和美鎮糖友一街2號
1704,7-ELEVEN(管嶼)(953744),彰化縣福興鄉沿海路三段69號
1705,7-ELEVEN(秀鑫)(180931),彰化縣秀水鄉番花路101號
1706,7-ELEVEN(好修)(982373),彰化縣埔鹽鄉員鹿路二段95號
1707,7-ELEVEN(新社頭)(187404),彰化縣社頭鄉員集路二段279號
1708,7-ELEVEN(員宿)(210247),彰化縣員林市中山路一段756號
1709,7-ELEVEN(二溪)(160029),彰化縣溪湖鎮二溪路一段369號
1710,7-ELEVEN(村東)(164928),彰化縣大村鄉山腳路92之8號1樓
1711,7-ELEVEN(美皇)(952578),彰化縣大村鄉山腳路72號
1712,7-ELEVEN(美溪)(922511),彰化縣溪湖鎮大溪路二段451號
1713,7-ELEVEN(員埔)(126535),彰化縣埔心鄉員鹿路二段248.250號1樓
1714,7-ELEVEN(秀中)(932194),彰化縣秀水鄉安東村中山路251號
1715,7-ELEVEN(新香珍)(883762),彰化縣福興鄉彰水路56號58號60號
1716,7-ELEVEN(埔鹽)(892560),彰化縣埔鹽鄉彰水路二段36號
1717,7-ELEVEN(福鹿)(213899),彰化縣福興鄉彰鹿路七段652.654號
1718,7-ELEVEN(溪湖)(845472),彰化縣溪湖鎮彰水路三段105號107號109號
1719,7-ELEVEN(鎮安)(997836),彰化縣大村鄉大溪路7-4號1樓
1721,7-ELEVEN(三禾)(249234),新北市三重區大智街139號139之2號1樓
1722,7-ELEVEN(環德)(189352),新北市三重區福德南路38號1樓
1724,7-ELEVEN(文興)(893873),新北市三重區文化南路7號
1725,7-ELEVEN(三重一)(215345),新北市三重區正義南路133號135號
1726,7-ELEVEN(愛家)(187415),新北市三重區中興北街42巷11號
1727,7-ELEVEN(福運)(165611),新北市三重區福德北路57號59號1樓
1728,7-ELEVEN(集美)(976105),新北市三重區集美街107號
1729,7-ELEVEN(新陽)(190190),新北市三重區三陽路62號64號
1730,7-ELEVEN(重新)(149284),新北市三重區重新路四段45號
1731,7-ELEVEN(日揚)(263333),新北市三重區中正北路18之2號之3號之4號1樓
1732,7-ELEVEN(陡門頭)(237253),新北市三重區三民街329號
1733,7-ELEVEN(頂宏)(239466),新北市三重區頂崁街210巷23弄1號3號1樓
1734,7-ELEVEN(城利)(210281),新北市土城區中央路二段223-13.223-15號
1735,7-ELEVEN(龍恩)(239846),新北市三峽區國學街13號
1736,7-ELEVEN(青雲)(239651),新北市土城區青雲路499號501號
1737,7-ELEVEN(歐洲)(158336),新北市三峽區三樹路199號
1738,7-ELEVEN(摩漾)(239433),新北市土城區中央路二段61巷21號1樓
1739,7-ELEVEN(三角湧)(199854),新北市三峽區中正路二段200號
1740,7-ELEVEN(太子)(187138),新北市土城區中山路47號
1741,7-ELEVEN(廷寮)(239086),新北市土城區清水路252號254號1樓
1742,7-ELEVEN(綠洲)(861131),新北市三峽區鳶山里12鄰中山路186號1樓
1743,7-ELEVEN(華川)(209074),新北市板橋區四川路二段245巷11.13號1樓
1744,7-ELEVEN(興觀)(217260),新北市板橋區大觀路二段37巷34號36號1樓
1745,7-ELEVEN(新積穗)(158521),新北市中和區民安街27號29號1樓
1746,7-ELEVEN(員山)(844712),新北市中和區員山路163號、165號、167號1樓
1747,7-ELEVEN(德旺)(111647),新北市中和區壽德街22號1樓
1748,7-ELEVEN(板安)(207735),新北市板橋區長安街202.204號
1749,7-ELEVEN(板府)(237943),新北市板橋區中山路一段158巷4號6號1樓
1750,7-ELEVEN(新僑中)(968089),新北市板橋區僑中一街124巷3弄3號
1751,7-ELEVEN(板慶)(121208),新北市板橋區忠孝路37號1樓
1752,7-ELEVEN(延城)(151092),新北市土城區延和路203號1樓
1753,7-ELEVEN(學城)(253565),新北市土城區學府路一段118號
1754,7-ELEVEN(遠揚)(978662),新北市板橋區南雅南路2段124號及2段142巷12號1樓
1755,7-ELEVEN(漢東)(950745),新北市板橋區漢生東路309號
1756,7-ELEVEN(館東)(119397),新北市板橋區館前東路15、15之1、17號1樓
1758,7-ELEVEN(文聖)(239662),新北市板橋區文聖街64號1樓.松柏街96號1樓
1759,7-ELEVEN(佳翰)(208440),新北市板橋區中山路二段170號
1760,7-ELEVEN(華翠)(979263),新北市板橋區莒光路63號
1761,7-ELEVEN(新翠華)(125613),新北市板橋區三民路一段31巷14號16號
1763,7-ELEVEN(萬板)(953087),新北市板橋區莒光路221號223號
1764,7-ELEVEN(維陽)(237091),新北市板橋區陽明街158號160號1樓
1765,7-ELEVEN(新台)(922348),新北市五股區五工六路14號
1766,7-ELEVEN(仁森)(240938),新北市林口區粉寮路1段62、64號1樓
1767,7-ELEVEN(日勝)(217307),新北市泰山區山腳里泰林路二段515號517號
1768,7-ELEVEN(福來)(252791),新北市新莊區五權一路8號
1769,7-ELEVEN(美雅仕)(199418),新北市林口區文化二路一段262號1樓
1770,7-ELEVEN(興林)(966603),新北市林口區南勢村南勢街278號280號
1771,7-ELEVEN(來峰)(186766),新北市五股區成泰路一段163號165號1樓
1772,7-ELEVEN(佳林)(160122),新北市林口區林口路197號
1773,7-ELEVEN(洲子洋)(186191),新北市五股區芳洲八路107號109號111號1.2樓
1774,7-ELEVEN(忠柯)(162162),新北市林口區忠孝路642號
1775,7-ELEVEN(副都心)(217215),新北市新莊區中央路287號289號1樓
1776,7-ELEVEN(都峰苑)(194480),新北市新莊區中央路686號1樓
1777,7-ELEVEN(鴻運)(212520),新北市五股區水碓一路1號
1778,7-ELEVEN(華峰)(206640),新北市林口區文化三路一段617巷51號
1779,7-ELEVEN(武聖廟)(196051),新北市新莊區新莊路437號1樓
1780,7-ELEVEN(明貴)(215976),新北市泰山區明志路三段44號46號1樓
1781,7-ELEVEN(品嘉)(150804),新北市新莊區新樹路69之4號之5號1樓
1782,7-ELEVEN(金座)(120744),新北市新莊區長青街5號7號
1783,7-ELEVEN(福興)(264716),新北市泰山區全興路165號
1784,7-ELEVEN(昌原)(169897),新北市新莊區中原路137之1之2之3號1樓
1785,7-ELEVEN(興洲)(202442),新北市新莊區新泰路472號1樓
1786,7-ELEVEN(明躍)(250072),新北市泰山區明志路三段202號
1787,7-ELEVEN(後港)(262215),新北市新莊區後港一路76巷14弄1號1樓
1788,7-ELEVEN(莊和)(249245),新北市新莊區中和街34.36號
1789,7-ELEVEN(弘安)(253026),新北市新莊區萬安街82號84號
1790,7-ELEVEN(慶斌)(199496),新北市樹林區中洲街51巷1號
1791,7-ELEVEN(華鎮)(238083),新北市樹林區中華路381號1樓2樓
1792,7-ELEVEN(溪崑)(185899),新北市板橋區大觀路三段212巷70號72號1樓
1793,7-ELEVEN(慶嶸)(130615),新北市樹林區保安街一段323號323-1號1樓
1794,7-ELEVEN(宏懋)(174224),新北市新莊區民安西路70號72號1樓
1795,7-ELEVEN(儷新)(892032),新北市新莊區新樹路451號
1796,7-ELEVEN(龍莊)(211723),新北市新莊區中正路893巷38號
1797,7-ELEVEN(榮德)(932482),新北市樹林區東榮街8-10號
1798,7-ELEVEN(凱園)(113894),新北市樹林區國凱街55號1樓
1799,7-ELEVEN(文潭)(262938),新北市樹林區千歲街61巷44號1.2樓和46號
1800,7-ELEVEN(陽州)(263182),新北市蘆洲區重陽街92.96號1樓
1801,7-ELEVEN(新義民)(216670),新北市蘆洲區民族路122號124號
1802,7-ELEVEN(健倫)(151128),新北市蘆洲區保新里4鄰三民路230號
1803,7-ELEVEN(前進)(216359),新北市蘆洲區中正路185巷50號52號1樓
1804,7-ELEVEN(集吉)(252388),新北市三重區三賢街61號63號1樓
1805,7-ELEVEN(飛龍)(113377),新北市蘆洲區永安南路二段356號環堤大道2號6號
1806,7-ELEVEN(盛發)(217190),新北市蘆洲區光復路10號
1807,7-ELEVEN(長九)(266550),新北市蘆洲區九芎街92號94號1樓
1808,7-ELEVEN(立行)(126616),新北市三重區力行路二段158號160號
1809,7-ELEVEN(下竹圍)(171568),新北市三重區下竹圍街26號
1810,7-ELEVEN(愛琴灣)(214814),新北市淡水區濱海路一段430號432號
1811,7-ELEVEN(新淡專)(163981),新北市淡水區新民街180巷18號20號1樓
1812,7-ELEVEN(紅樹林)(135540),新北市淡水區中正東路二段81號1樓
1813,7-ELEVEN(真善美)(137764),新北市淡水區新市一路三段141號141之1號1樓
1814,7-ELEVEN(長坑)(186928),新北市八里區中華路三段168號
1815,7-ELEVEN(學府)(164320),新北市淡水區學府路39號41號1樓
1816,7-ELEVEN(君品)(194000),新北市淡水區北新路141巷56.58號1樓
1817,7-ELEVEN(西雅圖)(165390),新北市八里區中山路二段151號153號1樓
1818,7-ELEVEN(紅林站)(237219),新北市淡水區中正東路二段65號
1819,7-ELEVEN(馥竹)(199463),新北市淡水區民權路187巷19號1樓
1820,7-ELEVEN(成曜)(254281),新北市五股區凌雲路一段87號89號91號1樓
1821,7-ELEVEN(泰里)(148982),新北市五股區成泰路四段12號1樓
1822,7-ELEVEN(協元)(162195),新北市淡水區中山路176之2號1樓
1823,7-ELEVEN(八里)(991458),新北市八里區中山路二段343號1樓
1824,7-ELEVEN(左岸)(238979),新北市八里區龍米路二段230號之1號之2號1樓
1825,7-ELEVEN(重智)(122773),新北市三重區大智街195號
1826,7-ELEVEN(鑫強)(985545),新北市三重區自強路三段30號32號
1827,7-ELEVEN(三田)(264211),新北市三重區福田里三民街274號276號1樓
1828,7-ELEVEN(大心)(212243),新北市三重區大同北路148巷2-1號1.2樓和2-2號
1829,7-ELEVEN(修德)(262031),新北市三重區重陽路三段11號13號1樓
1830,7-ELEVEN(立福)(189466),新北市三重區力行路一段60之1號60之2號1樓
1831,7-ELEVEN(義北)(195151),新北市三重區正義北路8號1樓
1832,7-ELEVEN(真旺)(251097),新北市三重區成功路50巷1號
1833,7-ELEVEN(前瞻)(173667),新北市三重區新北大道二段258號
1834,7-ELEVEN(美圳)(207768),新北市三重區過圳街14.16號1樓
1835,7-ELEVEN(頂崁)(249544),新北市三重區光復路一段82號1樓
1836,7-ELEVEN(新化成)(188751),新北市新莊區化成路213號1樓
1837,7-ELEVEN(湯旺)(215080),新北市三重區重新路五段609巷2之3號1樓
1838,7-ELEVEN(頂埔)(186995),新北市土城區中央路四段274號276號1樓
1839,7-ELEVEN(峽太)(240905),新北市三峽區大同路90號92號94號
1840,7-ELEVEN(綠雅)(959328),新北市三峽區文化路122號
1841,7-ELEVEN(華晟)(195449),新北市三峽區中華路38之1號38之2號1樓
1842,7-ELEVEN(友勤)(238326),新北市樹林區大有路65號1樓
1843,7-ELEVEN(御成)(942515),新北市三峽區國光街35號
1844,7-ELEVEN(金源)(126085),新北市土城區水源街59號1樓、福仁街23號1樓
1845,7-ELEVEN(豐康)(262673),新北市三峽區成福路241號
1846,7-ELEVEN(光員)(148627),新北市土城區光明街15號
1847,7-ELEVEN(中林)(186870),新北市土城區員林街14號
1848,7-ELEVEN(泳豐)(187839),新北市土城區永豐路264之1號
1849,7-ELEVEN(高峰)(217259),新北市土城區中央路二段187號
1850,7-ELEVEN(文青)(187471),新北市土城區青雲路243號245號
1851,7-ELEVEN(莒光)(113458),新北市中和區莒光路138號1樓
1852,7-ELEVEN(華貴)(195715),新北市板橋區貴興路85號87號1樓
1853,7-ELEVEN(壽德)(240363),新北市中和區壽德街11號1樓
1854,7-ELEVEN(華德)(254247),新北市板橋區四川路二段47巷3弄8號及8之1號
1855,7-ELEVEN(泰民)(241344),新北市板橋區民族路222巷13.15號1樓
1856,7-ELEVEN(民自)(875646),新北市中和區冠穗里民享街38號38之1號
1857,7-ELEVEN(雅盛)(115823),新北市板橋區漢生東路181號183號1樓
1858,7-ELEVEN(興板)(128047),新北市板橋區德興街20、22、24號
1859,7-ELEVEN(新觀和)(982579),新北市板橋區大觀路二段55號57號1樓
1860,7-ELEVEN(民德)(150859),新北市中和區民德路47號47-1號
1861,7-ELEVEN(金城)(888147),新北市土城區金城路三段71號
1862,7-ELEVEN(聖運)(996202),新北市土城區明德路二段157.159號
1863,7-ELEVEN(心心)(977485),新北市板橋區實踐路105號107號
1864,7-ELEVEN(正翔)(250898),新北市林口區中正路285.287號
1865,7-ELEVEN(藍天)(265384),新北市林口區公園路203號之1;203號之2
1866,7-ELEVEN(工林)(987769),新北市林口區工六路76號
1867,7-ELEVEN(福泰)(165703),新北市五股區五福路49號51號1樓
1868,7-ELEVEN(御城)(175065),新北市五股區御史路3號5號1樓
1869,7-ELEVEN(德泰)(250407),新北市五股區成泰路一段10號
1870,7-ELEVEN(貝比)(186803),新北市林口區湖南村8鄰頭湖70-9號
1871,7-ELEVEN(弘龍)(967983),新北市五股區工商路16號
1872,7-ELEVEN(中央)(159432),新北市新莊區中平路439號B1樓
1873,7-ELEVEN(九州)(192602),新北市新莊區五工二路60號62巷1號
1874,7-ELEVEN(登福)(921149),新北市五股區登林路76之3號
1875,7-ELEVEN(旺來)(254856),新北市林口區文化三路二段20號1樓
1876,7-ELEVEN(興都)(197490),新北市林口區文化二路一段378號1樓之一之二之三
1877,7-ELEVEN(添祥)(132633),新北市新莊區天祥街22號24號1樓
1878,7-ELEVEN(后福)(119364),新北市新莊區後港一路29號
1879,7-ELEVEN(季欣)(200642),新北市泰山區全興路109號
1880,7-ELEVEN(加州)(171111),新北市新莊區中平路81巷2號
1881,7-ELEVEN(武林)(916468),新北市樹林區光華街2號4號6號
1882,7-ELEVEN(民裕)(208266),新北市新莊區裕民街102.104號
1883,7-ELEVEN(莊龍)(264576),新北市新莊區龍安路66號68號
1884,7-ELEVEN(樹園)(975331),新北市樹林區佳園路一段52號1樓
1885,7-ELEVEN(金園)(136037),新北市板橋區金門街175號
1886,7-ELEVEN(華龍)(190857),桃園市龜山區萬壽路一段292號1樓龍華街2巷6號B1
1887,7-ELEVEN(鑫騰龍)(250544),桃園市龜山區萬壽路一段156.158號1樓
1888,7-ELEVEN(龍興)(199072),新北市樹林區三興里龍興街33號
1889,7-ELEVEN(統友)(883728),新北市樹林區中山路一段86號
1890,7-ELEVEN(山佳)(931054),新北市樹林區中山路三段85號87號
1891,7-ELEVEN(成合)(968791),新北市板橋區金門街40號
1892,7-ELEVEN(俊興)(118475),新北市樹林區三俊街172號1樓
1893,7-ELEVEN(富安)(216289),新北市新莊區萬安街18-1號12-1號
1894,7-ELEVEN(百義)(971100),新北市三重區仁義街232號
1895,7-ELEVEN(得勝)(252540),新北市蘆洲區得勝街67號1樓
1896,7-ELEVEN(珈英)(985785),新北市蘆洲區復興路92號
1897,7-ELEVEN(泰星)(187046),新北市蘆洲區成功里長安街276號
1898,7-ELEVEN(原億)(215460),新北市三重區仁和街95號97號1樓
1899,7-ELEVEN(統吉)(871482),新北市蘆洲區永平街32巷12弄1號
1900,7-ELEVEN(五華)(996132),新北市三重區五華街148號1.2樓，150號1樓
1901,7-ELEVEN(領袖)(916284),新北市蘆洲區集賢路224巷60號62號
1902,7-ELEVEN(福濱)(213659),新北市三重區龍濱路51號53號1樓
1903,7-ELEVEN(天龍)(957333),新北市三重區龍門路217號219號221號
1904,7-ELEVEN(新真理)(263702),新北市淡水區新民街102號104號
1905,7-ELEVEN(布拉諾)(238603),新北市淡水區坪頂路56-8號56-9號1樓
1906,7-ELEVEN(水鑫)(189857),新北市淡水區大忠街83號
1907,7-ELEVEN(神州)(890184),新北市八里區龍米路一段113號
1908,7-ELEVEN(金沙)(173612),新北市淡水區沙崙路133號
1909,7-ELEVEN(淡江)(985604),新北市淡水區學府路207號
1910,7-ELEVEN(偕成)(254395),新北市淡水區民生路54號
1911,7-ELEVEN(八仙)(183413),新北市八里區中華路二段290號292號296號
1912,7-ELEVEN(淡欣)(961778),新北市淡水區水源街二段104號
1913,7-ELEVEN(智成)(249957),新北市三芝區中正路二段1號智成街79號
1914,7-ELEVEN(立竹)(252919),新北市淡水區民族路58號1樓2樓
1915,7-ELEVEN(吉發)(933120),新北市淡水區自強路275號
1916,7-ELEVEN(龍米)(249625),新北市八里區龍米路二段46號48號50號
1917,7-ELEVEN(大權)(210845),桃園市桃園區大同路43號1樓B1樓
1918,7-ELEVEN(華信)(118682),桃園市桃園區成功路一段47號1樓
1920,7-ELEVEN(正麗)(171694),桃園市桃園區莊一街11號13號1樓
1921,7-ELEVEN(航興)(129062),桃園市蘆竹區中福里大興路233號1樓
1922,7-ELEVEN(新雙安)(187378),桃園市桃園區安樂街48號50號1樓;安東街56號1樓
1923,7-ELEVEN(埔民)(216407),桃園市桃園區民生路535號1樓
1924,7-ELEVEN(國藝)(215873),桃園市桃園區南平路185號187號1樓
1926,7-ELEVEN(星宇)(184232),桃園市桃園區永安路739號1樓
1927,7-ELEVEN(祥佑)(920227),桃園市桃園區寶慶路176號
1928,7-ELEVEN(同德)(189798),桃園市桃園區中埔二街150號
1929,7-ELEVEN(竹邑)(210982),桃園市蘆竹區大新路197號199號1樓
1930,7-ELEVEN(景竹)(133061),桃園市蘆竹區南竹路五段200號1樓
1931,7-ELEVEN(慈安)(230322),桃園市桃園區永安路511號513號1樓
1932,7-ELEVEN(龍行)(957377),桃園市桃園區力行路156號1樓
1933,7-ELEVEN(民鑽)(237541),桃園市桃園區民生路57號1樓
1934,7-ELEVEN(國力)(180573),桃園市桃園區國際路二段426號428號1樓
1935,7-ELEVEN(富有)(992462),桃園市桃園區富國路656號
1936,7-ELEVEN(福倉)(209834),桃園市桃園區正光路425號1樓427號1樓
1937,7-ELEVEN(崴信)(262709),桃園市桃園區信光路22號1樓
1938,7-ELEVEN(國安)(264347),桃園市桃園區經國路405號
1939,7-ELEVEN(千藝)(211479),桃園市桃園區同德六街1號
1940,7-ELEVEN(鈺朋)(144072),桃園市桃園區莊敬路二段105號1樓
1941,7-ELEVEN(歌亭)(215769),新北市鶯歌區尖山里尖山路150號
1942,7-ELEVEN(新武陵)(182188),桃園市桃園區上海路82號84號江南八街49號
1943,7-ELEVEN(尊品)(249876),桃園市桃園區建國路41-1號1樓
1944,7-ELEVEN(宏太)(262868),桃園市桃園區桃鶯路384-9號384-10號1樓
1945,7-ELEVEN(千禧)(110080),桃園市龜山區光峰路千禧新城15號1樓
1946,7-ELEVEN(茶專)(261256),桃園市龜山區萬壽路二段353號1樓
1947,7-ELEVEN(凱達)(118936),桃園市龜山區精忠里長壽路153號155號157號
